src,src_port,dst,dst_port,protocol,start,end,duration,packets,bytes,occurrence_id
192.168.199.135,49612,192.168.199.132,445,TCP,1476813967.235944,1476814009.83997,42.604026,54,6318,1
192.168.199.134,414,192.168.199.135,49612,TCP,1476813967.236354,1476813982.897891,15.661537,3,279,1
192.168.199.135,49459,192.168.199.134,445,TCP,1476813967.236506,1476814008.560268,41.323762,12,1404,1
192.168.127.134,445,192.168.199.135,49612,TCP,1476813967.237182,1476813974.350575,7.113393,2,186,1
192.168.199.135,49473,192.168.199.134,445,TCP,1476813967.239831,1476814007.483204,40.243373,13,1521,1
192.168.199.135,49612,73.168.199.134,445,TCP,1476813967.243181,1476813970.936757,3.693576,3,351,1
192.101.199.135,49612,192.168.199.134,445,TCP,1476813967.243792,1476814008.795102,41.551310,11,1287,1
192.168.199.134,445,192.168.199.100,49612,TCP,1476813967.24512,1476813974.348143,7.103023,4,372,1
192.168.199.134,445,192.168.199.135,21964,TCP,1476813967.245701,1476814008.091741,40.846040,10,930,1
192.168.199.135,49612,192.73.199.134,445,TCP,1476813967.245844,1476814009.002621,41.756777,13,1521,1
192.168.199.135,49612,192.168.199.249,445,TCP,1476813967.248107,1476813992.620077,25.371970,3,351,1
192.168.199.135,49457,192.168.199.134,445,TCP,1476813967.248388,1476813998.091299,30.842911,6,702,1
51.168.199.134,445,192.168.199.135,49612,TCP,1476813967.249878,1476813991.793199,24.543321,6,558,1
192.168.199.37,445,192.168.199.135,49612,TCP,1476813967.250166,1476814002.70044,35.450274,2,186,1
192.168.199.134,20504,192.168.199.135,62980,TCP,1476813967.251277,1476813997.335134,30.083857,3,279,1
192.168.199.134,445,192.168.128.135,49612,TCP,1476813967.25155,1476814000.784822,33.533272,3,279,1
192.168.199.134,445,192.85.199.135,49612,TCP,1476813967.252421,1476813990.246441,22.994020,6,558,1
192.168.199.135,49612,192.168.199.100,445,TCP,1476813967.252861,1476814008.492152,41.239291,9,1053,1
192.168.199.57,49612,192.168.199.134,445,TCP,1476813967.25591,1476814009.493165,42.237255,9,1053,1
64.168.199.135,49612,192.168.199.134,445,TCP,1476813967.257352,1476814010.397315,43.139963,61,7137,1
192.168.199.135,49612,192.60.199.134,445,TCP,1476813967.261734,1476814006.71611,39.454376,3,351,1
192.168.199.134,54973,192.168.199.135,49612,TCP,1476813967.262451,1476814009.701177,42.438726,5,465,1
130.168.199.135,49612,192.168.199.134,445,TCP,1476813967.262594,1476813984.952962,17.690368,2,234,1
192.168.199.134,445,192.168.199.135,51660,TCP,1476813967.269083,1476814010.284363,43.015280,44,4092,1
192.168.199.157,445,192.168.199.135,49612,TCP,1476813967.271055,1476814007.111147,39.840092,3,279,1
192.168.199.135,49612,192.168.199.67,445,TCP,1476813967.27266,1476814008.280464,41.007804,6,702,1
192.168.199.134,445,192.168.110.135,49612,TCP,1476813967.272801,1476814007.607311,40.334510,11,1023,1
192.168.199.135,49612,192.168.199.134,370,TCP,1476813967.274961,1476814003.651268,36.376307,9,1053,1
192.168.199.134,445,192.168.199.135,49604,TCP,1476813967.275945,1476814010.11415,42.838205,49,4557,1
192.232.199.135,49612,192.168.199.134,445,TCP,1476813967.276093,1476814009.501155,42.225062,54,6318,1
192.168.199.135,62156,192.168.199.134,445,TCP,1476813967.278061,1476813986.989275,19.711214,2,234,1
192.168.199.135,49612,208.168.199.134,445,TCP,1476813967.279798,1476814010.117009,42.837211,55,6435,1
192.168.199.131,49612,192.168.199.134,445,TCP,1476813967.280383,1476814009.500482,42.220099,50,5850,1
192.168.199.135,49612,192.168.39.134,445,TCP,1476813967.280935,1476813970.121633,2.840698,2,234,1
192.64.199.135,49612,192.168.199.134,445,TCP,1476813967.282907,1476813986.501442,19.218535,2,234,1
192.168.199.134,445,192.168.199.237,49612,TCP,1476813967.286473,1476813999.901715,32.615242,3,279,1
192.85.199.134,445,192.168.199.135,49612,TCP,1476813967.288893,1476814007.712343,40.423450,10,930,1
192.168.199.134,445,192.168.199.77,49612,TCP,1476813967.292031,1476814008.616627,41.324596,9,837,1
116.168.199.135,49612,192.168.199.134,445,TCP,1476813967.294427,1476814008.253348,40.958921,4,468,1
192.168.171.135,49612,192.168.199.134,445,TCP,1476813967.294713,1476813979.604389,12.309676,3,351,1
192.168.199.135,49612,192.165.199.134,445,TCP,1476813967.295269,1476813982.123165,14.827896,3,351,1
192.81.199.135,49612,192.168.199.134,445,TCP,1476813967.296497,1476814001.8367,34.540203,10,1170,1
105.168.199.135,49612,192.168.199.134,445,TCP,1476813967.297071,1476813998.127558,30.830487,10,1170,1
192.168.199.134,445,192.168.199.84,49612,TCP,1476813967.300581,1476813999.807227,32.506646,11,1023,1
192.168.199.134,296,192.168.199.135,49612,TCP,1476813967.300878,1476814004.332984,37.032106,2,186,1
192.168.199.134,445,192.108.199.135,49612,TCP,1476813967.301156,1476814005.831802,38.530646,4,372,1
192.168.199.134,445,192.169.199.135,49612,TCP,1476813967.301809,1476814010.125834,42.824025,51,4743,1
192.168.199.135,49612,192.168.199.134,326,TCP,1476813967.30399,1476814001.178337,33.874347,6,702,1
192.168.199.142,445,192.168.199.135,49612,TCP,1476813967.30468,1476814010.427583,43.122903,44,4092,1
192.168.199.134,445,69.168.199.135,49612,TCP,1476813967.305683,1476814008.110552,40.804869,9,837,1
192.168.199.135,49612,192.168.199.134,13501,TCP,1476813967.307556,1476814008.589798,41.282242,12,1404,1
192.168.199.101,445,192.168.199.135,49612,TCP,1476813967.312108,1476814007.915198,40.603090,9,837,1
192.168.103.134,445,192.168.199.135,49612,TCP,1476813967.314286,1476814006.139326,38.825040,8,744,1
192.168.199.135,52428,192.168.199.134,445,TCP,1476813967.315126,1476813995.712677,28.397551,3,351,1
192.168.199.134,445,192.56.199.135,49612,TCP,1476813967.315278,1476813998.987477,31.672199,11,1023,1
192.168.199.135,49612,192.168.199.134,455,TCP,1476813967.315438,1476813970.418927,3.103489,2,234,1
192.168.199.86,445,192.168.199.135,49612,TCP,1476813967.316591,1476813992.806321,25.489730,5,465,1
192.168.199.135,49612,192.114.199.134,445,TCP,1476813967.318102,1476814003.153855,35.835753,6,702,1
192.168.199.135,49462,192.168.199.134,445,TCP,1476813967.319063,1476814008.105134,40.786071,8,936,1
192.168.199.133,50124,192.168.199.1,53,UDP,1476813967.320299,1476813970.351138,3.030839,2,168,1
192.168.195.134,445,192.168.199.135,49612,TCP,1476813967.320712,1476814009.538756,42.218044,48,4464,1
192.168.199.135,49612,192.168.199.134,444,TCP,1476813967.322774,1476814009.6726,42.349826,45,5265,1
192.168.199.134,26301,192.168.199.135,49612,TCP,1476813967.324986,1476813994.818175,27.493189,7,651,1
192.168.199.135,49612,192.168.199.134,322,TCP,1476813967.32671,1476814000.813073,33.486363,6,702,1
192.168.199.135,49612,192.168.199.134,55485,TCP,1476813967.327047,1476814008.37572,41.048673,5,585,1
192.168.199.134,445,192.100.199.135,49612,TCP,1476813967.327156,1476814004.101573,36.774417,8,744,1
192.168.199.135,49633,192.168.199.134,445,TCP,1476813967.328217,1476814004.04072,36.712503,2,234,1
192.168.69.135,49612,192.168.199.134,445,TCP,1476813967.332349,1476814008.452028,41.119679,5,585,1
192.168.199.135,49612,192.168.199.134,369,TCP,1476813967.33363,1476814008.973722,41.640092,7,819,1
192.168.199.134,445,192.168.199.135,49536,TCP,1476813967.335297,1476814000.233881,32.898584,3,279,1
192.84.199.135,49612,192.168.199.134,445,TCP,1476813967.335972,1476814005.916554,38.580582,7,819,1
192.168.199.135,43690,192.168.199.134,43690,TCP,1476813967.337261,1476814010.470829,43.133568,104,12168,1
192.54.199.135,49612,192.168.199.134,445,TCP,1476813967.338794,1476814009.34588,42.007086,9,1053,1
192.168.199.135,49612,192.85.199.134,445,TCP,1476813967.339046,1476814006.001154,38.662108,11,1287,1
192.168.199.135,49612,192.118.199.134,445,TCP,1476813967.340335,1476814007.972173,40.631838,11,1287,1
192.168.199.135,49612,192.168.199.134,34237,TCP,1476813967.342448,1476814008.521482,41.179034,2,234,1
192.168.199.134,29885,192.168.199.135,49612,TCP,1476813967.342586,1476814010.405098,43.062512,10,930,1
192.168.199.135,49612,192.168.199.142,445,TCP,1476813967.34297,1476814008.315931,40.972961,35,4095,1
192.168.199.87,49612,192.168.199.134,445,TCP,1476813967.346855,1476814001.092044,33.745189,13,1521,1
192.168.199.135,49612,192.72.199.134,445,TCP,1476813967.347106,1476814010.346959,42.999853,8,936,1
192.168.77.134,445,192.168.199.135,49612,TCP,1476813967.349892,1476814008.2243,40.874408,9,837,1
192.168.199.132,445,192.168.199.135,49612,TCP,1476813967.350176,1476814008.999639,41.649463,44,4092,1
192.168.76.134,445,192.168.199.135,49612,TCP,1476813967.35079,1476814009.64352,42.29273,11,1023,1
192.168.199.135,49612,192.168.199.134,334,TCP,1476813967.35229,1476814010.250117,42.897827,11,1287,1
192.168.199.135,49612,192.168.167.134,445,TCP,1476813967.352548,1476813970.502131,3.149583,2,234,1
192.168.199.135,49524,192.168.199.134,445,TCP,1476813967.353334,1476814001.789526,34.436192,7,819,1
192.168.135.134,445,192.168.199.135,49612,TCP,1476813967.356916,1476814009.436075,42.079159,39,3627,1
21.168.199.134,445,192.168.199.135,49612,TCP,1476813967.35815,1476814001.142907,33.784757,2,186,1
192.168.199.135,49612,192.168.199.134,305,TCP,1476813967.359577,1476813996.087111,28.727534,6,702,1
192.168.81.135,49612,192.168.199.134,445,TCP,1476813967.361953,1476814001.779323,34.417370,9,1053,1
192.168.199.134,445,192.168.199.98,49612,TCP,1476813967.362621,1476814000.788985,33.426364,8,744,1
192.168.199.135,49612,192.168.199.134,43690,TCP,1476813967.363247,1476814010.225239,42.861992,73,8541,1
192.102.199.135,49612,192.168.199.134,445,TCP,1476813967.363517,1476814004.509063,37.145546,8,936,1
192.168.199.134,445,82.168.199.135,49612,TCP,1476813967.363898,1476814001.078441,33.714543,7,651,1
192.141.199.135,49612,192.168.199.134,445,TCP,1476813967.366888,1476814002.278491,34.911603,3,351,1
192.168.199.135,49474,192.168.199.134,445,TCP,1476813967.368491,1476814010.466163,43.097672,10,1170,1
192.168.199.134,445,192.168.199.105,49612,TCP,1476813967.371881,1476814008.122035,40.750154,8,744,1
192.168.199.135,49612,192.168.199.43,445,TCP,1476813967.372313,1476813995.157564,27.785251,4,468,1
192.168.199.134,487,192.168.199.135,49612,TCP,1476813967.373016,1476814008.042976,40.669960,2,186,1
192.168.251.135,49612,192.168.199.134,445,TCP,1476813967.373515,1476813972.002417,4.628902,2,234,1
112.168.199.134,445,192.168.199.135,49612,TCP,1476813967.375329,1476813975.851101,8.475772,2,186,1
192.168.199.167,49612,192.168.199.134,445,TCP,1476813967.376896,1476814010.154636,42.777740,45,5265,1
192.168.199.135,30412,192.168.199.134,445,TCP,1476813967.377744,1476814002.1176,34.739856,10,1170,1
192.168.199.134,445,192.160.199.135,49612,TCP,1476813967.377875,1476814010.451128,43.073253,46,4278,1
192.38.199.134,445,192.168.199.135,49612,TCP,1476813967.379017,1476813989.264444,21.885427,4,372,1
192.168.199.134,483,192.168.199.135,49612,TCP,1476813967.380336,1476813975.570729,8.190393,2,186,1
192.51.199.135,49612,192.168.199.134,445,TCP,1476813967.380486,1476814004.876796,37.496310,9,1053,1
49.168.199.135,49612,192.168.199.134,445,TCP,1476813967.381013,1476814003.482765,36.101752,6,702,1
192.168.199.76,445,192.168.199.135,49612,TCP,1476813967.381671,1476814001.408474,34.026803,8,744,1
192.168.199.134,445,192.168.199.135,49563,TCP,1476813967.38484,1476814006.368145,38.983305,5,465,1
192.168.199.135,49612,192.168.106.134,445,TCP,1476813967.385212,1476814010.528179,43.142967,12,1404,1
192.168.199.135,49612,243.168.199.134,445,TCP,1476813967.386289,1476814008.137403,40.751114,2,234,1
192.168.199.135,49612,192.168.199.134,446,TCP,1476813967.387054,1476814001.8863,34.499246,3,351,1
192.170.199.135,49612,192.168.199.134,445,TCP,1476813967.389382,1476814010.140429,42.751047,56,6552,1
192.168.199.134,445,192.122.199.135,49612,TCP,1476813967.390315,1476814007.411019,40.020704,8,744,1
192.168.199.134,445,192.81.199.135,49612,TCP,1476813967.392666,1476813995.989745,28.597079,7,651,1
192.168.199.135,49612,170.168.199.134,445,TCP,1476813967.393629,1476814003.270282,35.876653,3,351,1
192.168.199.134,365,192.168.199.135,49612,TCP,1476813967.396447,1476814003.759746,36.363299,9,837,1
192.168.199.135,49612,192.168.199.62,445,TCP,1476813967.396609,1476813987.078634,19.682025,2,234,1
128.168.199.135,49612,192.168.199.134,445,TCP,1476813967.398667,1476814009.692768,42.294101,56,6552,1
192.168.199.162,445,192.168.199.135,49612,TCP,1476813967.39933,1476813998.813761,31.414431,2,186,1
192.168.199.134,445,192.168.16.135,49612,TCP,1476813967.402153,1476813990.037836,22.635683,3,279,1
192.168.199.79,49612,192.168.199.134,445,TCP,1476813967.404146,1476814004.413362,37.009216,11,1287,1
192.168.199.134,445,192.168.199.69,49612,TCP,1476813967.404253,1476814009.03438,41.630127,6,558,1
192.119.199.135,49612,192.168.199.134,445,TCP,1476813967.408717,1476814008.59865,41.189933,10,1170,1
192.168.199.134,354,192.168.199.135,49612,TCP,1476813967.409846,1476814010.192359,42.782513,15,1395,1
192.168.199.135,26572,192.168.199.134,445,TCP,1476813967.410278,1476814010.472567,43.062289,9,1053,1
192.168.199.134,445,192.168.199.135,37836,TCP,1476813967.410422,1476814004.069505,36.659083,3,279,1
192.168.199.134,445,192.232.199.135,49612,TCP,1476813967.411942,1476814010.343026,42.931084,59,5487,1
192.168.199.166,445,192.168.199.135,49612,TCP,1476813967.413223,1476814010.222213,42.808990,56,5208,1
192.168.199.134,445,192.168.199.135,37324,TCP,1476813967.415238,1476814001.855824,34.440586,3,279,1
74.168.199.135,49612,192.168.199.134,445,TCP,1476813967.417128,1476814007.411999,39.994871,11,1287,1
110.168.199.135,49612,192.168.199.134,445,TCP,1476813967.424085,1476814008.632668,41.208583,8,936,1
192.168.119.135,49612,192.168.199.134,445,TCP,1476813967.425322,1476813995.876758,28.451436,6,702,1
192.168.199.135,49612,192.168.199.134,24765,TCP,1476813967.427133,1476814002.104975,34.677842,2,234,1
192.168.199.134,325,192.168.199.135,49612,TCP,1476813967.427533,1476814007.464824,40.037291,9,837,1
203.168.199.134,445,192.168.199.135,49612,TCP,1476813967.428296,1476813992.240669,24.812373,2,186,1
192.184.199.134,445,192.168.199.135,49612,TCP,1476813967.428817,1476814010.234404,42.805587,55,5115,1
192.168.199.135,49612,189.168.199.134,445,TCP,1476813967.431188,1476814000.782154,33.350966,2,234,1
192.168.199.135,49612,192.168.199.134,458,TCP,1476813967.437271,1476813997.34324,29.905969,2,234,1
192.168.199.135,49612,192.217.199.134,445,TCP,1476813967.437761,1476813991.024816,23.587055,2,234,1
75.168.199.135,49612,192.168.199.134,445,TCP,1476813967.438009,1476814008.916099,41.478090,8,936,1
192.168.199.134,358,192.168.199.135,49612,TCP,1476813967.438393,1476814006.209245,38.770852,6,558,1
192.168.199.135,49612,192.168.199.134,439,TCP,1476813967.439019,1476813997.292497,29.853478,3,351,1
192.168.199.134,342,192.168.199.135,49612,TCP,1476813967.439898,1476814007.729419,40.289521,5,465,1
192.189.199.135,49612,192.168.199.134,445,TCP,1476813967.441027,1476814010.377816,42.936789,3,351,1
192.86.199.134,445,192.168.199.135,49612,TCP,1476813967.442442,1476814008.046609,40.604167,3,279,1
200.168.199.135,49612,192.168.199.134,445,TCP,1476813967.447354,1476814009.40331,41.955956,47,5499,1
192.168.199.135,49612,192.168.199.134,1469,TCP,1476813967.470467,1476814010.521134,43.050667,54,6318,1
192.168.199.134,445,192.168.199.135,972,TCP,1476813967.4706,1476813993.721771,26.251171,3,279,1
192.168.199.134,445,192.168.199.135,49510,TCP,1476813967.471909,1476814006.74567,39.273761,12,1116,1
192.168.199.134,445,192.115.199.135,49612,TCP,1476813967.475124,1476813996.674218,29.199094,12,1116,1
192.168.199.134,445,192.168.85.135,49612,TCP,1476813967.477216,1476814009.664797,42.187581,10,930,1
54.168.199.134,445,192.168.199.135,49612,TCP,1476813967.477724,1476813993.134878,25.657154,7,651,1
192.168.199.134,445,192.168.199.135,49549,TCP,1476813967.47823,1476813981.941489,14.463259,3,279,1
192.168.199.134,445,192.168.199.135,14284,TCP,1476813967.479044,1476813992.398158,24.919114,7,651,1
192.168.199.135,49612,192.168.199.134,33213,TCP,1476813967.479476,1476814008.325879,40.846403,57,6669,1
192.168.199.134,445,192.168.199.122,49612,TCP,1476813967.480114,1476814009.533222,42.053108,7,651,1
192.168.199.135,49612,192.168.199.134,441,TCP,1476813967.480484,1476814009.526668,42.046184,41,4797,1
192.168.207.134,445,192.168.199.135,49612,TCP,1476813967.480625,1476814009.69852,42.217895,44,4092,1
192.168.199.135,49612,192.168.199.134,371,TCP,1476813967.482003,1476814005.996291,38.514288,13,1521,1
192.7.199.135,49612,192.168.199.134,445,TCP,1476813967.482773,1476813985.051976,17.569203,2,234,1
192.168.199.134,12733,192.168.199.135,49612,TCP,1476813967.483753,1476814006.832559,39.348806,10,930,1
192.168.199.135,49612,192.168.199.134,28093,TCP,1476813967.484393,1476814006.819212,39.334819,9,1053,1
192.168.199.134,445,192.168.195.135,49612,TCP,1476813967.485322,1476814007.88668,40.401358,45,4185,1
192.168.199.135,49612,192.80.199.134,445,TCP,1476813967.485737,1476814007.417368,39.931631,11,1287,1
192.168.199.135,49612,192.168.199.49,445,TCP,1476813967.487279,1476814008.258904,40.771625,14,1638,1
50.168.199.134,445,192.168.199.135,49612,TCP,1476813967.48897,1476813997.866324,30.377354,10,930,1
192.168.199.135,49612,192.168.199.134,442,TCP,1476813967.489871,1476813999.752683,32.262812,4,468,1
192.168.199.134,445,192.168.199.74,49612,TCP,1476813967.491036,1476814010.525472,43.034436,9,837,1
192.168.199.134,445,192.176.199.135,49612,TCP,1476813967.492072,1476813982.653754,15.161682,4,372,1
192.168.199.135,49612,103.168.199.134,445,TCP,1476813967.493829,1476814004.439961,36.946132,9,1053,1
192.77.199.134,445,192.168.199.135,49612,TCP,1476813967.493944,1476814010.174201,42.680257,9,837,1
192.168.199.135,49612,3.168.199.134,445,TCP,1476813967.495115,1476813978.707458,11.212343,3,351,1
192.168.199.134,413,192.168.199.135,49612,TCP,1476813967.515512,1476814009.653719,42.138207,53,4929,1
192.168.199.134,445,101.168.199.135,49612,TCP,1476813967.517572,1476814009.440768,41.923196,11,1023,1
192.168.199.135,49612,91.168.199.134,445,TCP,1476813967.520299,1476813989.225217,21.704918,2,234,1
192.168.82.134,445,192.168.199.135,49612,TCP,1476813967.52144,1476814010.446799,42.925359,9,837,1
192.168.199.134,445,102.168.199.135,49612,TCP,1476813967.523773,1476814010.345068,42.821295,7,651,1
192.125.199.134,445,192.168.199.135,49612,TCP,1476813967.524531,1476813992.307971,24.783440,2,186,1
192.168.199.134,445,192.168.199.135,29388,TCP,1476813967.530427,1476813992.279316,24.748889,7,651,1
192.168.199.84,49612,192.168.199.134,445,TCP,1476813967.532615,1476814007.523059,39.990444,7,819,1
192.168.199.135,49612,192.168.195.134,445,TCP,1476813967.53364,1476814010.473244,42.939604,52,6084,1
192.168.86.134,445,192.168.199.135,49612,TCP,1476813967.534029,1476814007.760186,40.226157,5,465,1
192.168.199.134,278,192.168.199.135,49612,TCP,1476813967.534531,1476813970.477823,2.943292,2,186,1
192.168.155.135,49612,192.168.199.134,445,TCP,1476813967.535455,1476813988.778101,21.242646,3,351,1
192.168.199.134,445,192.168.199.79,49612,TCP,1476813967.535813,1476814007.474765,39.938952,9,837,1
192.168.199.135,49612,192.168.199.134,408,TCP,1476813967.538572,1476813994.379252,26.840680,2,234,1
192.168.199.130,445,192.168.199.135,49612,TCP,1476813967.540597,1476814008.75152,41.210923,47,4371,1
192.168.199.134,445,192.168.199.135,49621,TCP,1476813967.541621,1476814000.026392,32.484771,3,279,1
192.168.199.134,445,192.168.199.135,21452,TCP,1476813967.544423,1476814004.549,37.004577,8,744,1
192.168.199.134,445,192.168.199.141,49612,TCP,1476813967.544691,1476813991.566126,24.021435,3,279,1
64.168.199.134,445,192.168.199.135,49612,TCP,1476813967.548498,1476814009.292627,41.744129,46,4278,1
107.168.199.134,445,192.168.199.135,49612,TCP,1476813967.551857,1476814003.507954,35.956097,3,279,1
192.168.199.135,49612,192.168.199.75,445,TCP,1476813967.553807,1476813997.891009,30.337202,10,1170,1
192.168.199.134,445,192.168.54.135,49612,TCP,1476813967.553916,1476813995.830736,28.276820,6,558,1
192.53.199.135,49612,192.168.199.134,445,TCP,1476813967.555318,1476814008.310046,40.754728,11,1287,1
192.168.199.134,445,192.134.199.135,49612,TCP,1476813967.555972,1476813995.887418,28.331446,3,279,1
192.168.199.134,445,192.168.178.135,49612,TCP,1476813967.556208,1476814010.482171,42.925963,3,279,1
192.168.199.134,445,192.168.15.135,49612,TCP,1476813967.558608,1476813998.694337,31.135729,4,372,1
192.168.75.135,49612,192.168.199.134,445,TCP,1476813967.558724,1476814007.973018,40.414294,7,819,1
28.168.199.134,445,192.168.199.135,49612,TCP,1476813967.558836,1476814006.224723,38.665887,3,279,1
192.168.199.104,445,192.168.199.135,49612,TCP,1476813967.5604,1476814010.212623,42.652223,8,744,1
53.168.199.135,49612,192.168.199.134,445,TCP,1476813967.563035,1476813993.519718,25.956683,8,936,1
192.154.199.135,49612,192.168.199.134,445,TCP,1476813967.563558,1476813977.781439,10.217881,4,468,1
192.168.199.135,27084,192.168.199.134,445,TCP,1476813967.564943,1476814003.633226,36.068283,11,1287,1
192.168.199.134,445,103.168.199.135,49612,TCP,1476813967.566122,1476814009.334739,41.768617,9,837,1
192.66.199.135,49612,192.168.199.134,445,TCP,1476813967.56679,1476814005.015793,37.449003,9,1053,1
192.168.199.134,445,192.168.199.83,49612,TCP,1476813967.567199,1476814002.124906,34.557707,8,744,1
65.168.199.135,49612,192.168.199.134,445,TCP,1476813967.567584,1476814004.845859,37.278275,11,1287,1
192.168.199.134,445,192.168.199.108,49612,TCP,1476813967.573373,1476814005.485459,37.912086,7,651,1
192.168.199.134,445,192.168.199.135,20428,TCP,1476813967.573622,1476814005.820961,38.247339,10,930,1
192.168.199.113,445,192.168.199.135,49612,TCP,1476813967.57387,1476814009.445162,41.871292,5,465,1
192.168.199.134,27581,192.168.199.135,49612,TCP,1476813967.575164,1476814010.468871,42.893707,6,558,1
192.168.199.134,445,52.168.199.135,49612,TCP,1476813967.576844,1476814008.094315,40.517471,8,744,1
150.168.199.134,445,192.168.199.135,49612,TCP,1476813967.579166,1476814007.666441,40.087275,2,186,1
192.168.199.135,49632,192.168.199.134,445,TCP,1476813967.580592,1476814008.703887,41.123295,4,468,1
192.168.199.134,445,106.168.199.135,49612,TCP,1476813967.58249,1476814009.412691,41.830201,7,651,1
192.168.246.135,49612,192.168.199.134,445,TCP,1476813967.58493,1476813980.198453,12.613523,2,234,1
192.168.116.135,49612,192.168.199.134,445,TCP,1476813967.587746,1476814009.586911,41.999165,10,1170,1
192.168.225.135,49612,192.168.199.134,445,TCP,1476813967.591478,1476814003.585984,35.994506,3,351,1
192.168.199.135,27596,192.168.199.134,445,TCP,1476813967.594704,1476814005.319727,37.725023,14,1638,1
3.168.199.135,49612,192.168.199.134,445,TCP,1476813967.595195,1476813988.294037,20.698842,2,234,1
192.168.199.134,445,192.168.199.135,49514,TCP,1476813967.596368,1476813987.197221,19.600853,6,558,1
192.168.199.134,20504,192.168.199.135,63610,TCP,1476813967.60212,1476814008.542514,40.940394,2,186,1
192.168.199.150,445,192.168.199.135,49612,TCP,1476813967.605648,1476814009.003307,41.397659,44,4092,1
192.168.199.135,49612,192.168.58.134,445,TCP,1476813967.607043,1476813995.698846,28.091803,3,351,1
192.168.199.134,445,192.168.149.135,49612,TCP,1476813967.61007,1476813984.521596,16.911526,2,186,1
192.168.199.135,49612,71.168.199.134,445,TCP,1476813967.615256,1476814006.64122,39.025964,6,702,1
192.168.199.74,49612,192.168.199.134,445,TCP,1476813967.617259,1476814010.458895,42.841636,13,1521,1
105.168.199.134,445,192.168.199.135,49612,TCP,1476813967.61741,1476813976.335975,8.718565,2,186,1
192.168.79.134,445,192.168.199.135,49612,TCP,1476813967.618707,1476814009.628181,42.009474,8,744,1
192.168.199.134,445,192.168.199.135,49628,TCP,1476813967.619234,1476814010.527591,42.908357,52,4836,1
192.168.199.134,445,192.168.199.192,49612,TCP,1476813967.61949,1476814009.701446,42.081956,2,186,1
192.168.199.134,336,192.168.199.135,49612,TCP,1476813967.619744,1476813986.405871,18.786127,6,558,1
192.168.199.134,276,192.168.199.135,49612,TCP,1476813967.622489,1476813992.680418,25.057929,3,279,1
192.168.199.134,435,192.168.199.135,49612,TCP,1476813967.623791,1476814009.277735,41.653944,2,186,1
192.168.199.135,49612,192.168.199.134,307,TCP,1476813967.625254,1476814008.361977,40.736723,6,702,1
192.32.199.134,445,192.168.199.135,49612,TCP,1476813967.625916,1476813979.21914,11.593224,3,279,1
177.168.199.134,445,192.168.199.135,49612,TCP,1476813967.629024,1476813996.344934,28.715910,2,186,1
192.172.199.134,445,192.168.199.135,49612,TCP,1476813967.629276,1476814008.992183,41.362907,52,4836,1
192.168.199.134,445,192.168.199.17,49612,TCP,1476813967.629803,1476814003.888764,36.258961,3,279,1
192.168.199.134,445,192.168.199.135,49498,TCP,1476813967.630068,1476813981.493243,13.863175,6,558,1
192.168.199.134,445,192.168.199.135,14540,TCP,1476813967.632663,1476814005.948706,38.316043,8,744,1
192.168.199.134,26557,192.168.199.135,49612,TCP,1476813967.636659,1476814008.101375,40.464716,12,1116,1
192.168.199.135,49411,192.168.199.134,445,TCP,1476813967.637572,1476813995.592369,27.954797,2,234,1
192.168.199.134,56509,192.168.199.135,49612,TCP,1476813967.640368,1476814009.402693,41.762325,4,372,1
192.168.199.135,49612,192.168.199.134,26813,TCP,1476813967.642089,1476814008.908962,41.266873,13,1521,1
192.168.199.134,445,192.168.199.135,30668,TCP,1476813967.643972,1476814005.843127,38.199155,6,558,1
192.168.199.230,49612,192.168.199.134,445,TCP,1476813967.644118,1476813979.064675,11.420557,2,234,1
192.168.199.135,49612,192.168.199.87,445,TCP,1476813967.644371,1476813995.213649,27.569278,8,936,1
192.168.199.135,49612,81.168.199.134,445,TCP,1476813967.645128,1476814009.696983,42.051855,11,1287,1
192.88.199.134,445,192.168.199.135,49612,TCP,1476813967.646324,1476813998.075263,30.428939,5,465,1
192.168.50.134,445,192.168.199.135,49612,TCP,1476813967.647089,1476814008.32374,40.676651,11,1023,1
192.168.199.231,49612,192.168.199.134,445,TCP,1476813967.647467,1476814007.163909,39.516442,3,351,1
192.168.199.135,49612,192.168.199.134,346,TCP,1476813967.647719,1476813975.807644,8.159925,2,234,1
56.168.199.134,445,192.168.199.135,49612,TCP,1476813967.648363,1476814003.545824,35.897461,6,558,1
192.168.199.134,445,192.168.199.135,49612,UDP,1476813967.648882,1476813968.893953,1.245071,3,279,1
192.168.199.135,49612,192.168.199.51,445,TCP,1476813967.649561,1476814008.340039,40.690478,8,936,1
192.168.199.134,445,192.168.199.99,49612,TCP,1476813967.650962,1476813995.999621,28.348659,5,465,1
192.168.199.134,445,192.168.199.131,49612,TCP,1476813967.652498,1476814010.512358,42.859860,41,3813,1
192.168.199.134,445,192.168.199.135,14796,TCP,1476813967.702693,1476814008.127611,40.424918,8,744,1
192.168.199.135,49612,192.168.199.134,365,TCP,1476813967.703808,1476814007.947611,40.243803,8,936,1
80.168.199.134,445,192.168.199.135,49612,TCP,1476813967.704238,1476814006.811247,39.107009,8,744,1
192.168.199.134,445,192.168.199.135,49626,TCP,1476813967.704535,1476813994.044002,26.339467,3,279,1
192.168.199.134,7101,192.168.199.135,49612,TCP,1476813967.705057,1476813996.730087,29.025030,5,465,1
